,in,out1,out2
719,1913FallA4,"Series([],Name:location,dtype:int64)",BUD2:TYR1:WAR1:VIE1:MAR1
720,1913FallT0,RUM1:CON1:EMS1:ANK1:AES1,RUM1:CON1:EMS1:ANK1:AES1
721,1913FallT9,"Series([],Name:location,dtype:int64)",ANK3:ARM2:CON1:TUN1:IOS1:ALB1:SEV1:WAL1
722,1913FallT41,CON1:SEV1:ROM1:IOS1,CON4:SMY2:WMS2:TUN2:EMS1:TYS1:ROM1:IOS1:AES1:SEV1
723,1913FallT4,GAL5:SEV5:TRI5:AES5:TYR4:BUL4:IOS4:VEN4:PRU4:BLA4:MAO4:WAR3:VIE3:MOS3:TYS3:CON3:RUM3:GRE2:SIL2:EMS2:MUN2:NAP2:TUN2:PIA2:TUS2:ARM2:BUD2:UKR2:GAS2:MAR2:BOH2:LIV2:ADS2:GOL2:SPA(SouthCoast)1:BUR1:SER1:PIC1:LVP1:IRS1:FIN1:WMS1:KIE1:BER1:ROM1:EDI1:ENC1,SEV6:TRI6:GAL5:TYR5:AES5:BUL4:IOS4:VEN4:PRU4:BLA4:MAO4:WAR3:VIE3:MAR3:MOS3:TYS3:CON3:RUM3:SIL2:GRE2:EMS2:MUN2:NAP2:TUN2:PIA2:TUS2:GOL2:ARM2:BUD2:UKR2:GAS2:BOH2:LIV2:ADS2:WMS2:SPA(SouthCoast)1:BUR1:SER1:PIC1:LVP1:IRS1:BUL(EastCoast)1:FIN1:KIE1:BER1:ROM1:EDI1:ENC1
724,1913FallR0,MOS1:WAR1:SEV1:GOB1:BAR1,MOS1:WAR1:SEV1:GOB1:BAR1
725,1913FallR9,KIE8:HOL8:SIL7:NWY6:CLY5:SWE5:SEV5:BEL5:DEN5:NTH5:ENC4:CON4:BER4:RUH4:WAR4:MUN4:MOS3:LON3:UKR3:BUR3:PIC3:FIN2:NAO2:BAR2:LVP2:RUM2:PRU2:EDI2:SMY2:MAR2:BLA2:MAO2:STP2:BUL(EastCoast)1:NWG1:IOS1:ARM1:STP(NorthCoast)1:GAL1:NAF1:WMS1:BUL1:IRS1:SPA(SouthCoast)1:PAR1:SER1:BRE1:SYR1:GAS1:WAL1:YOR1:VIE1:LIV1:ANK1,KIE14:HOL10:NWY10:DEN9:WAR9:UKR9:MOS9:SWE9:SIL8:RUH8:BER8:CON8:STP8:SEV7:PRU7:BEL7:NTH7:MUN7:CLY6:BAR5:PIC5:BUR5:ENC5:LIV4:SYR4:FIN4:ARM4:NWG4:STP(NorthCoast)3:LON3:..:IOS3:MAR3:LVP3:NAO3:BAL2:AES2:MAO2:PAR2:SMY2:NAF2:EMS2:GAS2:WAL2:BOH2:RUM2:SPA(SouthCoast)2:GAL2:BRE1:GOL1:YOR1:BUL1:TUN1:IRS1:WMS1:GOB1:VIE1:SKA1:SER1:BUL(EastCoast)1:ANK1
726,1913FallR41,SIL6:BER4:NWY4:BAR3:BOH3:AES3:BLA3:EMS2:KIE2:HEL2:PIA2:ENC2:DEN2:PRU2:CON2:NAF2:STP2:TUS1:RUH1:TYR1:YOR1:GRE1:ANK1:SWE1:TUN1:BUR1:MAO1:BUL(SouthCoast)1:FIN1:SYR1:BAL1:ARM1:NAO1:GAS1:WAL1:GOB1:PIC1:SKA1:SEV1:WAR1:ALB1,PRU11:NWY11:SIL11:WAR8:BLA8:SWE7:DEN7:STP7:LIV7:SEV6:BOH6:FIN6:BER6:BAR6:AES6:ANK5:KIE5:CON5:MOS4:HEL4:GAL4:BAL4:STP(NorthCoast)3:ENC3:SYR2:NAF2:GOB2:SKA2:CLY2:TUS2:RUM2:TUN2:BUL(SouthCoast)2:EDI2:NTH2:PIC2:UKR2:EMS2:ARM2:NAO2:PIA2:MAO1:GRE1:POR1:TYS1:HOL1:NWG1:MUN1:ALB1:BUL1:NAP1:STP(SouthCoast)1:IRS1:GAS1:WAL1:RUH1:TYR1:YOR1:SMY1:BUR1
727,1913FallR4,"Series([],Name:location,dtype:int64)",MOS2:LIV2:STP2:NWG1:NTH1
728,1914SpringE0,BEL1:NAO1:NTH1:IRS1:ENC1,BEL1:NAO1:NTH1:IRS1:ENC1
729,1914SpringE9,"Series([],Name:location,dtype:int64)",ENC3:EDI3:BRE2:NAO2:NTH1:GAS1:DEN1:LON1:STP(NorthCoast)1:POR1:HOL1:MAO1:CLY1:WAL1:HEL1:BAL1:NWG1:LVP1:SPA(SouthCoast)1:SWE1
730,1914SpringE41,"Series([],Name:location,dtype:int64)",LON2:EDI2:HOL1:SWE1:DEN1:BAL1:GOB1:HEL1:RUH1:NTH1:STP(SouthCoast)1:YOR1:NWY1:ENC1
731,1914SpringE4,"Series([],Name:location,dtype:int64)",NWY2:NWG2:IRS2:NTH2:ENC2:NAO1:GOB1:NAF1:FIN1:LON1:POR1:YOR1:WMS1:BAR1
732,1914SpringF0,MAO1:PAR1:SPA1:BRE1:MAR1,MAO1:PAR1:SPA1:BRE1:MAR1
733,1914SpringF9,"Series([],Name:location,dtype:int64)",MAR3:MAO2:POR2:BRE2:PAR1:BUR1:TUN1:BEL1:IRS1:SPA(SouthCoast)1:GAS1:RUH1:HOL1:WMS1
734,1914SpringF41,BUR5:RUH5:NTH4:HOL3:DEN3:GOL3:BRE3:PIA3:KIE3:VEN2:IRS2:PAR2:MAO2:IOS2:STP(NorthCoast)2:APU2:EDI2:BAR2:TYR1:MAR1:TUS1:YOR1:MUN1:HEL1:TUN1:LVP1:BEL1:WMS1:NWG1:ALB1:AES1:BER1:NWY1:SKA1:SIL1:ENC1,BUR12:RUH10:NTH8:MAO7:HOL6:GOL6:PIA5:EDI5:KIE5:MAR5:TUN5:TYS4:BRE4:BEL4:APU3:DEN3:IOS3:BAR3:VEN3:PAR3:ENC3:STP(NorthCoast)3:HEL3:WMS2:SIL2:YOR2:SPA(SouthCoast)2:LVP2:LON2:IRS2:NWG2:NAO2:ROM2:CLY1:SPA(NorthCoast)1:TYR1:SKA1:BAL1:TUS1:MUN1:NAP1:POR1:SPA1:NWY1:BER1:GAS1:AES1:ALB1:PIC1
735,1914SpringF4,"Series([],Name:location,dtype:int64)",BRE4:BUR3:PAR3:SPA(SouthCoast)2:POR2:GAS1:TYS1:MAR1:PIC1:TUN1
736,1914SpringI0,"Series([],Name:location,dtype:int64)",GOL1:WMS1:TYS1:VEN1
737,1914SpringI9,"Series([],Name:location,dtype:int64)",TYS3:GOL2:CON1:ROM1:VEN1:AES1:BRE1:MUN1
738,1914SpringI41,"Series([],Name:location,dtype:int64)",SMY1:ADS1:NAP1:VEN1
739,1914SpringI4,"Series([],Name:location,dtype:int64)",TYS1
740,1914SpringG0,"Series([],Name:location,dtype:int64)","Series([],Name:location,dtype:int64)"
741,1914SpringG9,"Series([],Name:location,dtype:int64)",EDI1:RUH1:NTH1:HOL1:MUN1:KIE1:WAR1:PIC1:HEL1
742,1914SpringG41,"Series([],Name:location,dtype:int64)",KIE3:BAL2:BER1:EDI1:RUH1:NTH1:MUN1:SWE1:LVP1:SKA1:GAL1
743,1914SpringG4,"Series([],Name:location,dtype:int64)",RUH3:KIE3:BER2:DEN2:MUN2:BEL1:HOL1:STP(SouthCoast)1:SWE1:LIV1:HEL1:ENC1
744,1914SpringA0,BUR1:LIV1:ADS1:ARM1:IOS1,BUR1:LIV1:ADS1:ARM1:IOS1
745,1914SpringA9,TRI10:VIE9:MUN7:BUD7:POR6:BRE5:BUL5:PAR5:IOS5:BUR4:WMS4:GAS4:GRE4:MAO4:SPA4:SER3:SIL3:BEL3:MAR3:PIC3:WAR3:PIA3:BOH3:RUH2:IRS2:GAL2:KIE2:ENC2:ROM2:NAF2:HOL2:RUM2:UKR2:TYR2:TUN1:TYS1:APU1:BER1:GOL1:MOS1:SPA(SouthCoast)1:NAP1:SMY1:ANK1:ALB1,TRI13:VIE12:BUD10:MUN8:IOS7:GRE6:POR6:WMS6:BUL6:BRE6:PAR6:SPA5:SER5:BOH5:MAR5:MAO5:GAS5:PIA5:BUR4:ROM4:RUM4:TYR4:APU3:PIC3:BEL3:IRS3:WAR3:SIL3:NAF3:NAP2:TYS2:SMY2:HOL2:TUS2:RUH2:ENC2:GAL2:KIE2:TUN2:BER2:UKR2:SPA(SouthCoast)2:ANK1:AES1:MOS1:GOL1:VEN1:BUL(EastCoast)1:ALB1
746,1914SpringA41,IOS5:RUM4:GRE3:TYR3:BOH3:VEN3:VIE2:ROM2:BUD2:PIA2:SER2:NAP2:MUN2:BUL1:EMS1:SMY1:GAL1:GOL1:STP1:ALB1:TRI1:TUS1:WMS1:AES1:ARM1:UKR1:CON1:MAR1:WAR1:SIL1:PRU1:TYS1:BLA1:APU1,TRI12:IOS11:VEN11:VIE10:GRE9:TYR9:ROM7:BUD7:RUM7:NAP7:BOH7:BUL6:GAL6:MUN6:TUS4:SER4:APU4:CON4:ALB3:WMS3:SIL3:BER3:SMY3:PIA3:TYS2:PRU2:ARM2:GOL2:NAF2:UKR1:BLA1:WAR1:STP1:MAR1:POR1:AES1:ADS1:EMS1:KIE1
747,1914SpringA4,"Series([],Name:location,dtype:int64)",WAR1
748,1914SpringT0,RUM1:CON1:EMS1:ANK1:AES1,RUM1:CON1:EMS1:ANK1:AES1
749,1914SpringT9,"Series([],Name:location,dtype:int64)",SMY2:CON2:MAO1:BUL1:EMS1:ROM1:IRS1:IOS1:SEV1:ANK1:NAP1:ARM1
750,1914SpringT41,"Series([],Name:location,dtype:int64)",CON2:TUN1:SMY1:TYS1:EMS1:AES1
751,1914SpringT4,CON4:IOS4:SMY3:UKR2:ANK2:GAL2:MOS2:AES2:BOH2:VIE2:PRU2:TYR2:WAR2:GAS1:NAF1:BLA1:GRE1:BUD1:RUM1:GOL1:SER1:CLY1:SEV1:SWE1:PIC1:VEN1:IRS1:TYS1:SIL1:MAO1:TRI1:WMS1:MUN1:APU1,CON4:IOS4:SMY3:UKR2:ANK2:GAL2:MOS2:AES2:BOH2:VIE2:PRU2:TYR2:WAR2:GAS1:NAF1:BLA1:GRE1:BUD1:RUM1:GOL1:SER1:CLY1:SEV1:SWE1:PIC1:VEN1:IRS1:TYS1:SIL1:MAO1:TRI1:WMS1:MUN1:APU1
752,1914SpringR0,STP1:WAR1:GOB1:BAR1,STP1:WAR1:GOB1:BAR1
753,1914SpringR9,KIE6:SEV5:NTH5:MOS5:NWY4:EDI4:HOL4:BER4:LVP4:BEL4:SMY3:ANK3:DEN3:CLY3:SWE3:STP3:ENC3:PIC3:STP(NorthCoast)2:BRE2:LON2:NWG2:WAR2:SIL2:CON2:FIN2:APU1:BUR1:YOR1:TYR1:SKA1:RUH1:SYR1:GAL1:PRU1:STP(SouthCoast)1:UKR1:NAO1:IRS1:ARM1:EMS1:MAO1:PAR1:MUN1,KIE10:SEV9:MOS9:NWY8:NTH7:BEL7:SWE7:PRU6:FIN5:HOL5:WAR5:BER5:SMY4:EDI4:STP4:LVP4:STP(NorthCoast)4:DEN4:SIL3:CLY3:ENC3:ANK3:CON3:RUH3:PIC3:NWG2:LIV2:SYR2:MUN2:UKR2:BUR2:EMS2:GAL2:BRE2:LON2:PAR1:ARM1:AES1:TUN1:IOS1:GRE1:TYR1:BAR1:YOR1:WMS1:GOB1:BOH1:SKA1:MAO1:BLA1:NAO1:IRS1:SER1:APU1:BUD1:STP(SouthCoast)1
754,1914SpringR41,BER6:SIL4:PIA3:NWY3:AES3:BLA2:WAR2:NWG2:WMS2:KIE2:HEL2:SWE2:STP2:RUH2:NTH2:BAR2:DEN2:BAL2:SMY2:FIN1:HOL1:CON1:TYR1:YOR1:GRE1:TUS1:EMS1:BUR1:MUN1:LON1:NAF1:TYS1:PRU1:SEV1:SKA1:PIC1:BUL(SouthCoast)1:BOH1:WAL1:GAS1:SYR1:ALB1:BUL1:MAO1:ENC1,NWY10:BER9:SWE8:WAR8:SIL8:PRU8:SEV7:FIN5:STP(NorthCoast)5:DEN5:BAL5:CON5:MOS4:LIV4:BOH4:NWG4:AES4:SMY3:MUN3:BLA3:KIE3:STP3:PIA3:NTH3:SYR2:EDI2:WMS2:RUM2:UKR2:NAF2:BAR2:RUH2:BUL2:HEL2:CLY1:GAL1:NAP1:GRE1:ALB1:STP(SouthCoast)1:BUR1:GAS1:EMS1:TYS1:HOL1:PIC1:BUL(SouthCoast)1:TUN1:MAO1:TUS1:WAL1:TYR1:YOR1:ENC1:LON1:SKA1:GOB1:ANK1
755,1914SpringR4,"Series([],Name:location,dtype:int64)",STP2
756,1914FallE0,BEL1:NAO1:NTH1:IRS1:ENC1,BEL1:NAO1:NTH1:IRS1:ENC1
757,1914FallE9,"Series([],Name:location,dtype:int64)",ENC4:NTH4:NAO3:EDI3:LON2:NWG2:MAO2:BRE2:SKA1:KIE1:PIC1:NWY1:LVP1:CLY1:BEL1:HOL1:POR1:IRS1:NAF1:DEN1:BAL1:HEL1
758,1914FallE41,"Series([],Name:location,dtype:int64)",YOR2:LON1:NWG1:EDI1:HOL1:SWE1:LVP1:BAL1:KIE1:GOB1:WAL1:RUH1:NTH1:STP(SouthCoast)1
759,1914FallE4,"Series([],Name:location,dtype:int64)",NWY3:LON2:NWG2:NAO2:IRS1:SWE1:BAL1:NAF1:WAL1:FIN1:STP1:POR1:YOR1:BAR1
760,1914FallF0,MAO1:PAR1:SPA1:BRE1:MAR1,MAO1:PAR1:SPA1:BRE1:MAR1
761,1914FallF9,"Series([],Name:location,dtype:int64)",BEL3:PAR2:BRE2:MAO1:TUN1:IRS1:LVP1:BAL1:KIE1:MAR1:GAS1:TUS1:HOL1:TYR1
762,1914FallF41,DEN6:RUH5:TYS4:GOL4:WMS3:KIE3:MUN3:NWG3:BUR3:TUN2:IOS2:NAF2:NTH2:LVP2:VEN2:ENC2:ALB2:STP(NorthCoast)2:ADS2:HOL2:MAR2:EMS1:IRS1:HEL1:BRE1:AES1:BAR1:PIC1:SIL1:BER1:PAR1:PIA1:YOR1:EDI1:SPA1,RUH10:BUR9:TUN7:DEN7:TYS6:KIE6:NTH6:MAR5:GOL5:HEL5:NWG5:WMS5:ENC5:HOL5:MUN4:NAF4:IOS4:GAS4:LVP4:PIA3:YOR3:STP(NorthCoast)3:NAO3:PAR3:VEN3:EDI3:ADS3:POR2:PIC2:SPA2:CLY2:SPA(SouthCoast)2:BAR2:BEL2:NAP2:SPA(NorthCoast)2:ALB2:PRU1:SIL1:EMS1:IRS1:MAO1:BRE1:AES1:BER1:BAL1:GOB1
763,1914FallF4,"Series([],Name:location,dtype:int64)",BUR3:PAR2:GAS2:MAO2:TUN1:BRE1:ENC1:POR1:PIC1:PIA1
764,1914FallI0,"Series([],Name:location,dtype:int64)",GOL1:WMS1:TYS1:VEN1
765,1914FallI9,"Series([],Name:location,dtype:int64)",TYS2:CON1:GOL1:BRE1:ROM1:AES1:WMS1
766,1914FallI41,"Series([],Name:location,dtype:int64)",SMY1:VEN1:ADS1:NAP1
767,1914FallI4,"Series([],Name:location,dtype:int64)",NAP2:TUN2:ROM1
768,1914FallG0,KIE1,KIE1
769,1914FallG9,"Series([],Name:location,dtype:int64)",PIC3:RUH3:BEL2:MUN2:MAO1:FIN1:EDI1:SIL1:DEN1:HEL1:BER1:NTH1:SWE1
770,1914FallG41,"Series([],Name:location,dtype:int64)",BER2:KIE2:BAL2:DEN2:TUN1:NTH1:RUH1:SPA(NorthCoast)1:MUN1:LVP1:SKA1
771,1914FallG4,"Series([],Name:location,dtype:int64)",DEN3:KIE3:RUH3:BER2:MUN2:MAO1:BEL1:HOL1:SWE1:NTH1:STP(SouthCoast)1:LIV1:ENC1
772,1914FallA0,BUR1:LIV1:ADS1:ARM1:IOS1,BUR1:LIV1:ADS1:ARM1:IOS1
773,1914FallA9,TYR6:BUR5:BOH5:GAL4:MUN4:BUL4:MAR3:BUD3:SER3:AES3:ENC3:PIC2:VIE2:MAO2:RUH2:IOS2:TRI2:KIE2:ALB2:RUM2:SPA2:BRE2:UKR2:CON2:BER2:TYS2:PAR2:HOL1:ROM1:IRS1:GRE1:ANK1:APU1:NAP1:EMS1:SEV1:PRU1:BEL1:SPA(NorthCoast)1:POR1:LON1:GAS1:NAF1:WAR1:STP1:ARM1:WAL1:PIA1,TYR8:SER6:BOH5:GAL5:BUR5:BUL5:BUD4:MUN4:MAR4:VIE3:RUM3:KIE3:ALB3:GRE3:MAO3:SPA3:ENC3:POR3:AES3:TYS3:PAR3:PIA2:NAF2:GAS2:RUH2:BRE2:NAP2:TRI2:IRS2:ROM2:IOS2:UKR2:CON2:BER2:PIC2:VEN1:TUS1:BEL1:BUL(EastCoast)1:APU1:WAL1:SEV1:SPA(SouthCoast)1:PRU1:LON1:ADS1:EMS1:STP1:SPA(NorthCoast)1:ARM1:WAR1:HOL1:ANK1
774,1914FallA41,RUM4:TRI3:TYR3:AES3:ARM2:NAP2:GAL2:PIA2:BLA2:MUN2:TUS2:IOS2:UKR2:VEN2:VIE2:BOH2:SIL2:GRE2:ROM2:GOL1:EMS1:SMY1:ADS1:TUN1:BUL1:STP1:ALB1:CON1:MAR1:WAR1:PRU1:BUD1,TRI12:TYR11:VEN10:GRE9:ROM7:RUM7:NAP7:IOS6:TUS6:VIE6:MUN6:APU5:GAL5:BOH5:AES4:BUD4:PIA4:SIL4:CON4:SMY3:BUL3:UKR3:TUN3:SER2:BLA2:BER2:ARM2:ADS2:WAR2:GOL2:ANK1:KIE1:TYS1:NAF1:MAR1:POR1:ALB1:PRU1:EMS1:STP1:WMS1:SEV1
775,1914FallA4,"Series([],Name:location,dtype:int64)","Series([],Name:location,dtype:int64)"
776,1914FallT0,RUM1:CON1:EMS1:ANK1:AES1,RUM1:CON1:EMS1:ANK1:AES1
777,1914FallT9,"Series([],Name:location,dtype:int64)",SMY3:CON2:IOS2:AES2:ANK2:ARM1:SEV1:NAP1
778,1914FallT41,"Series([],Name:location,dtype:int64)",TUN1:CON1:SMY1:TYS1:EMS1
779,1914FallT4,AES4:WAR3:TYR3:BUL3:TYS3:MOS3:PRU2:LIV2:VEN2:EMS2:GAL2:GOL2:BOH2:IOS2:CON2:VIE2:APU2:BUD1:BLA1:SEV1:CLY1:GRE1:NAF1:FIN1:BRE1:ADS1:MAO1:PIA1:TRI1:GAS1:TUS1:ALB1:UKR1:SIL1:SPA(SouthCoast)1:ENC1,AES4:WAR3:TYR3:BUL3:TYS3:MOS3:PRU2:LIV2:VEN2:EMS2:GAL2:GOL2:BOH2:IOS2:CON2:VIE2:APU2:BUD1:BLA1:SEV1:CLY1:GRE1:NAF1:FIN1:BRE1:ADS1:MAO1:PIA1:TRI1:GAS1:TUS1:ALB1:UKR1:SIL1:SPA(SouthCoast)1:ENC1
780,1914FallR0,STP1:WAR1:BLA1:GOB1:BAR1,STP1:WAR1:BLA1:GOB1:BAR1
781,1914FallR9,BEL3:CON2:LON2:MUN2:DEN2:SWE2:KIE2:BUR1:LVP1:MOS1:NWG1:CLY1:FIN1:RUH1:NTH1:TYR1:YOR1:LIV1:ANK1:BRE1:PAR1:SIL1:BAR1:STP(NorthCoast)1:SYR1:ARM1:UKR1:BER1:WAL1:NWY1:VIE1:PIC1:WAR1:HOL1:BLA1:SMY1:APU1,SWE6:KIE4:BEL4:NWY4:BER4:UKR4:DEN4:FIN3:SIL3:BAR3:PRU3:LON3:HOL3:WAR3:CON3:ANK2:PIC2:STP2:MUN2:ARM2:BLA2:BUR2:MOS2:LIV2:EMS2:NWG2:SYR2:GAL1:CLY1:LVP1:NTH1:IOS1:RUM1:GRE1:TUN1:PAR1:STP(NorthCoast)1:BAL1:WAL1:VIE1:BOH1:SEV1:SMY1:ENC1:APU1:AES1:YOR1:TYR1:RUH1:SER1:BRE1:GOB1
782,1914FallR41,SIL5:BER5:AES4:DEN3:STP3:BAR2:BOH2:MAO2:NTH2:ALB2:SWE2:KIE2:HOL2:WAR2:NWY2:HEL1:PIC1:EMS1:BUR1:CLY1:FIN1:PRU1:IOS1:CON1:TYR1:YOR1:ANK1:RUH1:TUN1:LVP1:MUN1:SMY1:NAF1:TYS1:RUM1:SEV1:SKA1:MAR1:GAS1:ARM1:BAL1:BUL(SouthCoast)1:PIA1:NWG1:WMS1:BEL1:ENC1,NWY11:SIL10:BER8:PRU7:AES6:DEN6:SWE6:SEV6:BAL6:BOH5:BAR5:LIV5:WAR5:CLY4:STP4:CON4:FIN4:IOS3:MAO3:ARM3:UKR3:RUM3:SMY2:SKA2:BEL2:ALB2:ANK2:MUN2:ENC2:MOS2:KIE2:RUH2:GAL2:NWG2:NTH2:HOL2:LVP1:TUN1:GRE1:HEL1:BUL(SouthCoast)1:NAP1:GAS1:MAR1:NAF1:EDI1:YOR1:TYR1:TUS1:EMS1:PIA1:WMS1:STP(NorthCoast)1:PIC1:TYS1:BUR1
783,1914FallR4,"Series([],Name:location,dtype:int64)",STP1
784,1915SpringE0,BEL1:NAO1:NTH1:IRS1,BEL1:NAO1:NTH1:IRS1
785,1915SpringE9,"Series([],Name:location,dtype:int64)",NTH5:NWG4:BAL2:EDI2:IRS2:NAO2:HOL2:STP1:DEN1:YOR1:BEL1:POR1:BRE1:RUH1:ENC1:HEL1:GOB1:LON1:KIE1:SKA1:BAR1
786,1915SpringE41,"Series([],Name:location,dtype:int64)",NTH1:EDI1:SWE1
787,1915SpringE4,"Series([],Name:location,dtype:int64)",LON2:MAO1:FIN1:EDI1:SWE1:LVP1:SKA1:NAF1:WAL1:NWY1:POR1:WMS1:BAR1
788,1915SpringF0,MAO1:PAR1:SPA1:BRE1:MAR1,MAO1:PAR1:SPA1:BRE1:MAR1
789,1915SpringF9,"Series([],Name:location,dtype:int64)",WMS3:TUN2:POR2:GAS2:ROM1:APU1:SPA1:BRE1:MAR1:IOS1:RUH1:PAR1:NAP1:LVP1:TYS1:BEL1:ADS1:BUR1:PIA1
790,1915SpringF41,RUH5:GOL5:BUR3:KIE3:NTH3:MUN2:IOS2:NAF2:BAR2:PIA2:DEN2:WMS2:TYS2:IRS2:MAR2:HEL1:PAR1:YOR1:BRE1:TYR1:TUS1:CLY1:SKA1:STP(NorthCoast)1:LVP1:SWE1:ADS1:TUN1:STP1:VEN1:NWY1:ALB1:MAO1,RUH8:BUR7:GOL6:KIE5:NTH4:YOR4:DEN3:IOS3:PIA3:WMS3:ENC3:MAR3:TYS3:SPA(SouthCoast)3:PAR2:BAR2:LVP2:SWE2:BRE2:NWY2:TUN2:CLY2:MAO2:BEL2:NAF2:HOL2:MUN2:NAO2:STP(NorthCoast)2:TYR2:IRS2:GAS2:EDI2:TUS1:GOB1:SKA1:NWG1:STP1:LON1:SPA1:ADS1:HEL1:VEN1:WAL1:ALB1
791,1915SpringF4,"Series([],Name:location,dtype:int64)",BUR2:GAS1:TUN1:TYS1:MAO1:ENC1
792,1915SpringI0,"Series([],Name:location,dtype:int64)",GOL1:WMS1:TYS1:VEN1
793,1915SpringI9,"Series([],Name:location,dtype:int64)",ROM2:BUR1:TUN1:BRE1:VEN1:GRE1:APU1
794,1915SpringI41,TRI1:AES1:IOS1:NAP1:TYR1,NAP2:TRI1:SMY1:VEN1:AES1:TYR1:IOS1:APU1
795,1915SpringI4,"Series([],Name:location,dtype:int64)",ROM1:NAP1:TUN1
796,1915SpringG0,"Series([],Name:location,dtype:int64)","Series([],Name:location,dtype:int64)"
797,1915SpringG9,"Series([],Name:location,dtype:int64)",RUH1:NWG1:DEN1:NAO1:EDI1:BEL1
798,1915SpringG41,"Series([],Name:location,dtype:int64)",BER1:RUH1:MUN1:LVP1:BAL1:KIE1:LIV1
799,1915SpringG4,"Series([],Name:location,dtype:int64)",RUH2:KIE2:DEN2:SWE1:BER1:NTH1:BEL1:HOL1:MUN1:STP(SouthCoast)1
800,1915SpringA0,ADS1:ARM1:PRU1:IOS1:PIC1,ADS1:ARM1:PRU1:IOS1:PIC1
801,1915SpringA9,BUR3:TRI3:BUD3:TYR3:VIE3:BER3:VEN3:MUN3:AES3:SER2:GAL2:RUM2:PRU2:EMS2:PIA2:SMY2:WMS2:PIC2:TYS2:KIE2:GRE1:IOS1:ADS1:RUH1:POR1:LIV1:NAF1:MAR1:IRS1:GAS1:LVP1:UKR1:BRE1:BEL1:BOH1:BUL1:SPA1:MAO1:ANK1,TYR7:TRI7:VIE6:VEN5:AES4:BUD4:SER4:BUL4:PIA4:BUR3:GRE3:GAL3:RUM3:TYS3:WMS3:SMY3:BER3:MUN3:KIE2:PRU2:RUH2:PIC2:POR2:IRS2:EMS2:MAR2:MAO2:GAS2:BOH1:IOS1:BLA1:TUS1:ROM1:ANK1:SPA(SouthCoast)1:ADS1:NAF1:LIV1:BRE1:SYR1:LVP1:GOL1:BEL1:SPA1:UKR1:ENC1
802,1915SpringA41,SER2:BLA2:BUL2:SMY1:TRI1:BUD1:WMS1:TUN1:TYR1:IOS1:GAL1:CON1:MAR1:VIE1:BOH1:SEV1:VEN1:ROM1:PIA1,TYR9:VIE8:VEN6:TRI5:BUD5:ROM5:SER5:GAL5:BOH5:CON5:BUL5:MUN4:GRE4:NAP4:PIA4:IOS3:SMY3:TUS3:SIL2:WMS2:AES2:MAO2:TUN2:BLA2:TYS2:RUM2:NAO1:POR1:ADS1:RUH1:ALB1:MAR1:NAF1:SEV1:PRU1:HOL1:BER1:WAR1:APU1
803,1915SpringA4,"Series([],Name:location,dtype:int64)","Series([],Name:location,dtype:int64)"
804,1915SpringT0,RUM1:CON1:EMS1:ANK1:AES1,RUM1:CON1:EMS1:ANK1:AES1
805,1915SpringT9,"Series([],Name:location,dtype:int64)",CON2:ANK1
806,1915SpringT41,"Series([],Name:location,dtype:int64)",SMY2:CON1:EMS1:ANK1:IOS1:AES1
807,1915SpringT4,AES3:IOS3:PRU2:TYS2:SIL2:LIV2:EMS2:ADS1:MOS1:APU1:GRE1:TYR1:NTH1:SER1:CLY1:NAP1:BUL1:BOH1:ROM1:MAO1:RUM1:WMS1:NAF1:UKR1:CON1:PIC1:ENC1,AES3:IOS3:PRU2:TYS2:SIL2:LIV2:EMS2:ADS1:MOS1:APU1:GRE1:TYR1:NTH1:SER1:CLY1:NAP1:BUL1:BOH1:ROM1:MAO1:RUM1:WMS1:NAF1:UKR1:CON1:PIC1:ENC1
808,1915SpringR0,STP1:WAR1:BLA1:GOB1:BAR1,STP1:WAR1:BLA1:GOB1:BAR1
809,1915SpringR9,MOS5:SEV4:STP(NorthCoast)4:WAR3:HOL3:BER3:NWY3:CLY2:NWG2:MUN2:LVP2:BEL2:RUH2:CON2:BRE1:HEL1:NTH1:KIE1:SWE1:DEN1:STP1:SIL1:FIN1:PAR1:MAO1:BAR1:LON1:NAP1:SYR1:ARM1:MAR1:BOH1:SKA1:SPA(SouthCoast)1:PRU1:LIV1,MOS8:NWY7:BER6:SEV5:WAR5:STP(NorthCoast)5:SWE4:BEL4:STP4:HOL4:NWG3:CON3:MUN3:PRU3:KIE3:SIL3:FIN2:CLY2:RUH2:NTH2:LVP2:BRE2:BAL2:DEN2:BAR2:GAL2:BLA2:UKR2:MAO1:BOH1:NAF1:BUD1:ROM1:IOS1:SPA(SouthCoast)1:BUL(EastCoast)1:LIV1:SKA1:LON1:PAR1:HEL1:RUM1:GOB1:MAR1:ARM1:SYR1:NAP1:BUL(SouthCoast)1:ANK1
