,in,out1,out2
215,1916SpringT,"TYS97,GAL86,SER77,WAR71,MOS62,BUL60,IOS59,VIE54,RUM54,UKR53,WMS52,BUD52,PIA47,ADS47,VEN46,TRI45,TUS45,CON43,AES42,ARM42,MUN42,TYR39,APU35,ROM34,LIV32,SEV32,SIL30,MAO30,TUN30,MAR28,..,NAP14,PRU13,ANK11,BUR10,BRE9,BLA9,NWY8,NAO8,SWE7,SPA7,KIE6,FIN6,SYR5,ENC5,WAL5,POR5,PIC4,NWG4,IRS4,GAS3,DEN3,RUH3,PAR2,HOL2,BUL(SouthCoast)2,NTH2,LVP2,BEL2,SPA(NorthCoast)1,BUL(EastCoast)1,Name:target,Length:73,dtype:int64","BUL168,IOS151,TYS150,SER125,GAL123,CON122,RUM119,SEV116,AES113,MUN104,MOS104,MAO102,TRI98,UKR97,ARM93,WAR93,VIE89,ADS80,VEN77,BUD75,LIV73,TYR73,GRE69,WMS69,TUS63,TUN62,PIA61,ALB59,SMY58,APU57,...,LON19,YOR17,SYR15,NWY11,BRE10,BUR10,POR9,NAO9,ENC9,SPA8,KIE8,BUL(SouthCoast)8,FIN8,IRS7,SWE7,BUL(EastCoast)6,WAL5,NWG5,GAS5,PIC4,NTH4,LVP4,DEN4,RUH3,BEL3,EDI3,HOL2,PAR2,SKA1,SPA(NorthCoast)1,Name:target,Length:75,dtype:int64"
216,1916SpringR,"GAL39,SIL39,BOH34,RUM34,SER31,STP31,PRU29,MUN29,NWY27,TYR26,BUL24,BLA23,CON22,UKR21,BER18,LIV18,SEV17,BUD16,WAR16,VIE15,KIE15,NTH14,BEL13,ENC11,MOS11,HOL10,IOS10,BUR9,TRI9,NAO9,..,NAF4,SYR4,LON4,TYS4,MAR4,LVP4,WMS4,NAP4,PAR4,ROM3,BUL(EastCoast)3,GOB3,BRE3,NWG3,EMS3,PIC3,BAR3,TUS2,SKA2,GAS2,PIA2,APU2,STP(NorthCoast)2,TUN1,ADS1,GOL1,HEL1,BUL(SouthCoast)1,BAL1,POR1,Name:target,Length:77,dtype:int64","GAL72,SIL68,MUN68,STP65,MOS63,WAR61,UKR60,NWY58,PRU57,SEV57,LIV55,RUM55,BOH48,BER47,SER40,KIE38,TYR35,BUD34,BLA34,CON31,BUL31,SWE27,DEN25,VIE25,NTH21,TRI21,ARM20,BEL19,IOS18,ENC17,..,VEN9,LON9,YOR8,SKA8,GOB7,WMS7,STP(NorthCoast)7,MAR6,BAL6,HEL6,PAR5,BRE5,GAS5,PIA5,BAR5,ROM5,TYS5,APU5,NAF4,NAP4,PIC4,BUL(EastCoast)4,EMS4,BUL(SouthCoast)3,SPA(SouthCoast)3,TUN3,ADS3,GOL2,TUS2,POR1,Name:target,Length:78,dtype:int64"
217,1916FallE,"MAO157,MUN122,BER97,BUR81,MAR77,armyLON72,SPA(SouthCoast)67,PRU62,WAR62,KIE58,ENC57,STP56,NTH56,RUH55,WMS54,BEL51,IOS40,BRE39,DEN35,fleetLON35,LIV33,EDI33,GOL33,BOH32,RUM32,armyLVP31,MOS30,HOL29,SWE27,SIL27,...,BUD10,IRS9,NAP8,NAO8,TRI8,ROM8,VIE7,BUL7,SMY7,WAL7,SPA(NorthCoast)7,AES6,FIN6,TUS6,HEL6,GOB6,ARM5,GRE5,NWG5,SER5,ANK4,SKA4,ADS4,STP(SouthCoast)3,BAR3,STP(NorthCoast)3,LVP3,SYR2,APU2,ALB1,Name:target,Length:84,dtype:int64","MAO285,MUN191,BER123,KIE119,NTH113,armyLON108,STP104,SPA(SouthCoast)103,BUR101,MAR99,ENC98,BEL97,WAR96,PRU90,LIV87,BRE80,DEN78,TUN77,LON75,WMS75,HOL74,RUH72,EDI68,SWE67,fleetLON59,MOS56,GAS51,NWY50,GOL49,IOS48,...,EMS22,SEV21,CON20,HEL19,NAO19,FIN16,VEN15,BAR13,LVP13,GOB12,SMY12,BUD11,TUS11,ROM10,AES10,SPA(NorthCoast)10,STP(NorthCoast)10,SKA9,BUL9,ADS9,TRI8,VIE7,ANK7,STP(SouthCoast)7,SYR6,ARM6,SER6,GRE6,APU3,ALB2,Name:target,Length:84,dtype:int64"
218,1916FallF,"MUN67,TYS58,BER55,IOS43,KIE40,PIA38,armyPAR35,NAP31,VEN31,MAO30,TYR26,BEL26,HOL26,fleetBRE26,PRU25,TUS25,ENC23,LIV23,BUR22,TRI22,WMS22,GRE22,BAR21,STP(NorthCoast)20,ADS19,NTH18,TUN17,fleetMAR16,DEN16,AES16,..,RUM8,SKA8,BUL7,CON6,NWG6,armyBRE5,SPA5,STP5,SYR4,NAO4,POR4,BUL(SouthCoast)4,WAL4,MOS3,GAS3,IRS3,NAF3,FIN2,ANK2,ARM2,BLA2,CLY2,HEL2,YOR2,SEV2,GOB2,EMS2,BUL(EastCoast)2,PAR2,UKR1,Name:target,Length:84,dtype:int64","MUN130,TYS83,WMS82,IOS77,MAR72,MAO70,PIA68,armyPAR66,BER66,GOL62,VEN60,BEL56,KIE54,NAP48,BUR48,TYR46,TRI45,fleetBRE44,TUS42,HOL39,ENC39,PIC39,TUN38,BRE37,GRE36,NTH34,SPA(SouthCoast)34,ADS32,RUH32,armyMAR31,...,BUD13,NAF13,BAL13,BUL12,WAR12,SKA11,SMY11,WAL9,NWG9,armyBRE9,YOR8,RUM8,BUL(SouthCoast)8,NAO8,STP8,IRS7,MOS6,EMS6,SPA(NorthCoast)5,SYR5,CLY5,FIN3,ANK3,BUL(EastCoast)3,HEL3,GOB3,ARM2,SEV2,UKR2,BLA2,Name:target,Length:85,dtype:int64"
219,1916FallI,"MAO39,WMS27,armyVEN23,TYR23,VIE21,MAR21,fleetNAP21,RUM20,GAL19,MUN19,TRI18,SPA(SouthCoast)18,armyROM18,WAR18,CON17,BUR14,BEL14,TYS14,MOS14,IOS13,SER13,PIA13,UKR12,fleetROM12,BUD11,ENC11,SMY10,BOH10,SEV9,LVP9,..,ALB4,CLY4,EDI4,BUL(SouthCoast)4,PAR4,RUH4,NAO4,SYR3,YOR3,BER3,SKA3,armyNAP3,LIV3,WAL3,STP(NorthCoast)2,NWG2,KIE2,BUL2,ARM2,SPA2,ANK2,STP2,SPA(NorthCoast)2,BUL(EastCoast)1,BLA1,PRU1,NAP1,fleetVEN1,ROM1,SWE1,Name:target,Length:81,dtype:int64","IOS79,VEN70,MAO70,SPA(SouthCoast)63,MAR61,TYR61,WMS61,TUS54,VIE54,TYS53,TRI50,GAL43,PIA40,fleetNAP36,armyVEN36,BRE32,armyROM32,RUM32,MUN30,UKR29,TUN28,SER27,PIC26,GOL25,fleetROM24,BUD23,GRE23,CON23,BOH22,NAP21,..,ANK9,SPA9,BUL9,IRS9,NTH8,HOL8,NAO8,RUH7,DEN6,SYR6,ARM5,SPA(NorthCoast)5,NWY5,BER5,YOR5,BUL(SouthCoast)5,CLY4,EDI4,WAL4,LIV4,NWG4,fleetVEN3,SKA3,PRU2,BLA2,STP2,STP(NorthCoast)2,BUL(EastCoast)2,SWE1,BAR1,Name:target,Length:82,dtype:int64"
220,1916FallG,"GAL56,SIL50,MUN48,armyBER42,TYR41,armyKIE41,VIE38,MAR38,WAR31,SEV28,NTH24,RUM24,BOH22,HOL19,BUR18,MAO18,armyMUN17,UKR16,TRI15,MOS14,fleetKIE13,GAS12,DEN12,BUL12,BUD12,SER11,BEL11,PRU11,SPA11,PIA11,..,ROM5,GOL5,NWG5,POR5,TUN5,VEN4,WMS4,GOB4,SMY4,BAL3,CON3,IRS3,NAF3,CLY3,BUL(SouthCoast)3,SPA(NorthCoast)2,HEL2,TYS2,NAP2,SYR2,TUS2,STP(NorthCoast)2,APU2,SKA1,fleetBER1,EMS1,BLA1,IOS1,FIN1,STP(SouthCoast)1,Name:target,Length:80,dtype:int64","MUN126,GAL88,armyBER76,armyKIE71,SIL70,VIE68,TYR66,KIE63,WAR60,DEN58,MAR55,BEL53,BER51,UKR50,MOS47,PRU43,RUH41,NTH41,SEV40,armyMUN40,BOH38,HOL38,BUR37,RUM37,BRE33,MAO33,EDI29,STP27,SWE24,TRI24,...,NAO9,ROM9,FIN9,SKA8,fleetBER7,GRE7,GOL7,ARM7,TUN7,CLY6,CON6,HEL5,POR5,WMS5,SMY4,TUS4,APU4,STP(SouthCoast)4,EMS3,TYS3,NAF3,ANK3,BUL(SouthCoast)3,STP(NorthCoast)2,ALB2,NAP2,SYR2,SPA(NorthCoast)2,BLA1,IOS1,Name:target,Length:82,dtype:int64"
221,1916FallA,"MUN47,SIL35,PIA26,BER25,TYS23,armyVIE23,WAR22,TYR21,IOS19,VEN19,ROM18,TRI18,SEV18,MOS17,LIV17,PRU16,fleetTRI16,BOH16,armyBUD15,NAP15,KIE14,BUR14,VIE13,STP12,TUS12,APU12,RUM11,UKR11,BUL9,HOL9,..,PAR6,ANK6,BUD6,ALB5,SPA(SouthCoast)5,NWY5,PIC5,SER4,CON4,ADS4,SMY4,FIN4,EMS3,WMS3,DEN3,ARM3,ENC2,SYR2,BRE2,MAO2,STP(SouthCoast)2,NAF2,BLA2,SPA1,NAO1,SWE1,LVP1,NTH1,GAS1,CLY1,Name:target,Length:68,dtype:int64","MUN137,RUM95,UKR60,SIL59,armyBUD56,WAR53,TRI50,SEV49,TYS49,armyVIE48,BOH47,PIA44,GAL43,VEN42,NAP41,TYR40,VIE39,ROM39,MOS37,IOS36,BER35,TUN33,LIV30,BUL30,PRU25,fleetTRI25,BUD23,APU23,CON22,SER22,...,GOL9,HOL9,RUH9,ARM9,BEL8,PAR7,AES7,FIN6,SYR6,PIC6,SPA(SouthCoast)6,NAF5,EMS5,BUL(SouthCoast)4,BRE4,MAO4,SPA4,BLA3,GAS3,SWE3,DEN3,STP(SouthCoast)2,ENC2,POR1,CLY1,LVP1,NTH1,NAO1,BUL(EastCoast)1,BAL1,Name:target,Length:73,dtype:int64"
222,1916FallT,"armyCON93,TRI86,GAL83,TYS81,IOS78,MOS73,PIA65,SER58,WAR58,SIL58,VIE52,SEV52,RUM50,fleetSMY49,VEN48,MUN46,armyANK44,AES42,TYR36,WMS36,armySMY32,UKR32,BUL32,TUN31,SPA(SouthCoast)29,MAO26,LVP22,PRU22,MAR21,fleetANK20,..,SPA9,STP8,BRE8,NWY8,BLA7,NWG7,fleetCON7,ENC6,RUH6,SMY5,ADS5,SWE5,IRS4,FIN4,NTH4,BEL3,PIC3,ANK3,BUR3,EDI2,PAR2,HEL2,HOL1,SKA1,NAO1,BUL(EastCoast)1,SYR1,DEN1,SPA(NorthCoast)1,BUL(SouthCoast)1,Name:target,Length:80,dtype:int64","IOS177,armyCON144,TRI130,RUM125,TYS123,VEN122,MOS107,GAL106,SER101,BUL101,AES99,SEV98,MAO96,fleetSMY91,PIA89,APU85,WAR81,VIE78,MUN77,CON75,TUN69,GRE68,SIL67,armyANK66,BUD64,UKR64,WMS58,TYR55,ARM54,LIV47,...,GAS16,fleetCON14,KIE12,ENC12,STP12,NWY11,POR11,NWG9,SPA9,BRE9,BUL(SouthCoast)9,SWE8,NTH7,RUH6,EDI6,IRS5,FIN5,NAO5,BUL(EastCoast)4,SYR4,PIC4,BUR3,BEL3,HEL2,PAR2,DEN1,HOL1,SKA1,SPA(NorthCoast)1,WAL1,Name:target,Length:81,dtype:int64"
223,1916FallR,"RUM41,MUN38,BUD36,TRI34,VIE34,GAL31,armyMOS26,armyWAR25,TYR23,CON23,fleetSEV21,SEV20,BER19,BUL(SouthCoast)17,SIL15,MOS14,NWY14,IOS13,KIE13,BUL12,SWE12,BOH12,fleetSTP(NorthCoast)11,LIV11,SER11,RUH10,NTH10,BEL10,IRS10,ENC10,..,TUS4,ANK4,ARM3,YOR3,PIA3,GAS3,STP3,HEL3,BUL(EastCoast)3,NAO3,BAR3,LVP3,GOB2,PAR2,WMS2,NAP2,fleetSTP(SouthCoast)2,SPA2,SKA2,GOL2,BRE2,APU2,BLA2,EMS1,BAL1,STP(NorthCoast)1,SPA(SouthCoast)1,POR1,TUN1,SPA(NorthCoast)1,Name:target,Length:83,dtype:int64","MUN68,RUM65,GAL59,SEV56,BER55,BUD55,MOS53,VIE52,LIV51,WAR50,TRI45,armyMOS39,NWY38,armyWAR37,SIL35,TYR34,SWE32,PRU31,KIE31,CON30,UKR29,fleetSEV28,BOH26,DEN21,armySEV20,STP20,SER20,NTH19,IOS18,BEL17,..,GOB7,BUR7,WMS7,BAR7,BLA6,LVP6,GAS6,BRE6,fleetSTP(SouthCoast)5,MAR5,SKA5,ADS4,YOR4,ROM4,PIA4,SPA(SouthCoast)4,BUL(EastCoast)4,TUS4,PAR3,SPA3,EMS3,STP(NorthCoast)3,GOL2,APU2,TUN2,SYR2,NAP2,SPA(NorthCoast)1,STP(SouthCoast)1,POR1,Name:target,Length:87,dtype:int64"
224,1917SpringE,"MUN77,LON70,BER69,SPA(SouthCoast)59,DEN58,MAO56,MAR41,KIE41,STP39,HOL37,NTH35,SIL32,LIV28,YOR27,BAL26,NWG25,GOB25,SWE23,NAO23,WMS23,WAR20,GAL19,PIC19,GAS19,EDI19,ENC18,NWY18,RUM18,TUS18,BUR17,..,BUD8,POR8,ARM7,VEN7,PAR7,ANK7,VIE7,ROM6,WAL6,BUL5,GRE5,ALB5,BAR4,APU4,SPA(NorthCoast)4,TRI4,LVP3,STP(NorthCoast)3,AES3,ADS3,EMS3,NAP3,SER2,STP(SouthCoast)2,HEL2,SYR2,FIN2,SKA1,BUL(SouthCoast)1,CLY1,Name:target,Length:79,dtype:int64","MAO158,MUN130,LON119,BER101,SPA(SouthCoast)88,DEN83,KIE83,LIV81,NTH80,HOL75,STP74,WAR71,ENC71,MAR67,TUN53,PIC52,BEL52,BUR51,NWY48,SIL47,PRU47,EDI46,YOR43,BAL41,IRS40,WMS40,NAO38,SWE37,NWG37,GAS36,...,POR13,TYR13,BAR13,HEL13,LVP13,SMY11,CON11,SKA9,FIN9,VEN8,ARM8,VIE8,STP(SouthCoast)8,BUD8,STP(NorthCoast)7,CLY7,BUL7,ANK7,AES7,GRE7,SPA(NorthCoast)7,ROM6,TRI6,ALB5,EMS5,ADS4,APU4,SYR3,BUL(SouthCoast)2,SER2,Name:target,Length:79,dtype:int64"
225,1917SpringF,"MUN48,BUR36,IOS28,MAR26,GOL23,MAO23,KIE22,TYS21,BEL21,ENC20,PIA20,NTH19,PIC19,SWE17,TUN15,BER15,VEN15,RUH14,HOL14,DEN13,NWY13,TRI12,BOH12,TYR11,AES11,WMS11,ALB10,NAP9,GAL9,APU9,..,STP5,HEL5,RUM5,FIN5,CON4,SMY4,GRE4,BRE4,EDI4,PAR4,BAR4,ADS3,POR3,ANK3,EMS3,CLY3,STP(NorthCoast)2,LIV2,BUL2,SYR2,SKA2,NAF2,LON2,SPA1,SEV1,YOR1,IRS1,BLA1,TRIVIACONVOY1,MOS1,Name:target,Length:76,dtype:int64","MUN84,BUR67,GOL67,MAR63,MAO58,BEL48,WMS46,PIA45,VEN44,IOS44,PIC40,TYS37,SPA(SouthCoast)35,ENC33,KIE32,TUN32,RUH31,TRI27,NTH27,PAR25,BRE24,GAS24,HOL23,TYR23,DEN20,BOH20,SWE19,NAO18,BER17,AES17,..,PRU9,FIN8,CLY8,WAR8,SMY8,STP8,GRE8,IRS7,ADS7,BAL7,GOB7,HEL7,YOR6,EDI6,SKA6,EMS5,BAR5,BUL5,LIV5,STP(NorthCoast)4,SPA(NorthCoast)4,ANK3,SYR2,BUL(SouthCoast)2,TRIVIACONVOY1,MOS1,BLA1,SEV1,UKR1,GASVIACONVOY1,Name:target,Length:80,dtype:int64"
226,1917SpringI,"VEN24,MAR23,TYR21,IOS20,TYS19,MAO18,RUM16,TRI15,PIA15,SPA(SouthCoast)14,MUN14,GAL12,WMS12,ENC12,BUR11,GAS9,SEV8,AES8,MOS7,SIL7,NTH7,BEL7,PAR6,PIC6,CON6,RUH6,VIE6,APU6,BOH5,WAL4,..,KIE3,EMS3,STP(NorthCoast)3,BUD3,SER3,NWG3,BRE2,HEL2,IRS2,BUL(EastCoast)2,ROM2,GOL2,LVP2,ANK2,YOR2,NAP2,BUL(SouthCoast)2,WAR2,STP1,BLA1,LIV1,BAL1,TUN1,SPA1,SPA(NorthCoast)1,SYR1,LON1,HOL1,TUS1,ARM1,Name:target,Length:73,dtype:int64","TYR59,VEN56,WMS56,RUM54,TYS51,MAR46,SPA(SouthCoast)40,PIA40,IOS36,TRI36,GAL35,APU30,MAO30,MUN25,AES22,BUR19,TUS19,GOL19,VIE18,ROM18,CON18,TUN17,GAS17,SER16,NAP16,BOH14,ALB14,ENC13,SIL12,POR12,..,BUD6,NAO6,KIE6,NWG6,WAL6,IRS5,PRU5,BUL(SouthCoast)5,EDI4,BLA4,SPA(NorthCoast)4,SYR4,CLY4,NWY4,STP(NorthCoast)3,ANK3,WAR3,LIV3,BER3,HOL3,YOR2,BUL(EastCoast)2,HEL2,LVP2,BAL1,DEN1,ARM1,STP1,BAR1,LON1,Name:target,Length:76,dtype:int64"
227,1917SpringG,"TYR53,MAR48,PRU42,GAL36,VIE32,MOS29,MUN29,SIL26,SEV24,BER22,BOH19,WAR17,UKR17,MAO17,HOL17,TUS16,KIE15,RUM15,GAS13,BUR12,BUD12,BEL11,NTH11,BRE9,EDI9,HEL8,DEN8,RUH8,TRI8,BUL8,..,SWE5,CLY5,PIA4,NAF4,SER4,PIC4,WAL4,VEN3,POR3,ANK3,WMS3,TYS3,NWG2,GOB2,GRE2,SPA2,SKA2,SPA(NorthCoast)2,ROM2,BUL(SouthCoast)2,NAP2,APU1,FIN1,SYR1,EMS1,SMY1,ALB1,IRS1,STP(NorthCoast)1,TUN1,Name:target,Length:72,dtype:int64","MUN121,TYR63,MAR59,WAR57,MOS56,PRU56,KIE51,SIL50,DEN47,GAL46,BER42,VIE37,RUM37,RUH35,HOL33,BOH30,MAO29,SEV29,BEL28,BUR25,NTH24,PIC24,UKR22,STP19,LIV18,BRE18,GAS17,NWY17,BUD17,TUS16,...,PIA9,WAL8,SKA8,BUL8,NAO7,BAL7,LVP7,FIN6,ROM5,VEN5,CON5,NAF4,IRS4,NWG4,SPA4,POR4,WMS3,ANK3,APU3,TYS3,GRE3,SYR2,SPA(NorthCoast)2,NAP2,BUL(SouthCoast)2,STP(NorthCoast)2,ALB2,SMY1,EMS1,TUN1,Name:target,Length:73,dtype:int64"
228,1917SpringA,"MUN31,SIL22,TYR21,BOH19,TYS18,TRI16,BER15,PIA15,GAL15,RUH15,VEN14,RUM13,WAR12,VIE12,NAP12,STP11,PRU11,KIE10,LIV10,TUS10,BUL10,MOS10,IOS10,ALB9,MAR8,FIN8,ADS8,HOL8,ARM8,APU6,..,BUR5,GAS5,UKR5,SMY5,CON4,BEL4,GRE4,SWE4,WMS4,ANK4,POR3,PIC3,SEV3,NAF3,SPA(SouthCoast)3,EMS2,ENC2,SPA2,GOL2,MAO2,NTH2,SKA2,DEN2,NWG1,LVP1,BRE1,IRS1,CLY1,PAR1,NWY1,Name:target,Length:65,dtype:int64","RUM84,TRI79,MUN68,VEN54,VIE54,WAR52,SIL50,BOH45,GAL42,TYR39,BUD31,BER28,MOS27,TYS27,SEV27,PIA26,TUN25,BUL24,IOS21,LIV20,NAP20,MAR19,PRU19,STP19,SER18,KIE18,ARM18,TUS18,RUH17,ALB17,..,WMS10,HOL9,BUR8,GAS8,SPA(SouthCoast)6,SWE5,GOL5,EMS5,SYR5,PIC4,SPA4,NAF4,BEL4,POR3,NWY3,MAO3,PAR3,DEN2,LVP2,ENC2,BUL(SouthCoast)2,BLA2,SKA2,NTH2,IRS1,NAO1,BRE1,YOR1,CLY1,NWG1,Name:target,Length:70,dtype:int64"
229,1917SpringT,"BUL98,SIL65,MOS59,IOS58,TYR55,GAL55,VEN54,VIE53,TYS52,TUS49,AES48,ARM45,UKR43,WAR43,SEV42,BUD39,PIA33,CON32,TRI29,MAO28,BLA28,RUM26,ALB25,GOL22,TUN22,BOH21,MUN21,WMS21,PIC19,CLY19,..,GRE13,NAP11,PRU10,KIE9,ADS8,STP8,SMY8,ENC7,POR6,APU6,NWY6,BUR5,DEN4,YOR4,GAS4,NTH4,SPA3,NWG3,SWE3,SPA(NorthCoast)3,FIN3,BAR2,BRE2,HEL2,RUH2,EDI1,LVP1,WAL1,IRS1,HOL1,Name:target,Length:71,dtype:int64","BUL183,IOS107,AES103,MAO103,SEV91,GAL91,TYR88,TYS86,MOS84,SIL79,VEN77,RUM77,TRI76,ARM75,CON71,VIE70,GRE64,ALB63,UKR63,BUD59,TUS58,WAR57,PIA50,LIV48,MUN48,SMY48,SER45,WMS39,ROM38,BLA38,...,APU18,LON17,STP13,KIE10,NWY8,POR8,ENC8,NTH7,NWG7,GAS7,FIN6,BUL(SouthCoast)6,BRE5,BUR5,RUH5,SPA4,DEN4,YOR4,BUL(EastCoast)4,HEL3,SPA(NorthCoast)3,SWE3,SYR3,PAR2,BAR2,EDI2,LVP1,HOL1,WAL1,IRS1,Name:target,Length:75,dtype:int64"
230,1917SpringR,"RUM32,GAL26,NWY24,MUN22,SEV21,BOH20,TYR14,VIE14,LIV12,UKR12,NTH11,DEN10,KIE10,PRU9,BUD9,SER9,BEL9,WAL9,BER9,SIL8,MAO8,VEN8,CON8,RUH8,BUR7,MOS7,IOS7,PIC7,ENC7,TRI7,..,EDI4,GRE4,BRE4,WMS4,LON4,ARM4,YOR3,ROM3,PAR3,EMS3,SWE3,ADS3,SMY3,STP3,GAS2,HEL2,MAR2,IRS2,CLY2,NAP2,NAO2,TUS2,ALB2,ANK2,FIN2,LVP2,BAR2,STP(SouthCoast)1,TUN1,PIA1,Name:target,Length:68,dtype:int64","SEV52,RUM47,MUN45,UKR44,GAL43,NWY41,MOS34,WAR34,LIV34,SIL29,BOH28,BER26,VIE25,PRU23,DEN22,TYR21,KIE21,STP21,SWE18,SER17,BUD17,TRI16,NTH16,BLA14,VEN14,CON13,RUH13,NWG13,MAO12,BEL12,..,NAO5,BAL5,POR5,YOR5,IRS4,BRE4,ROM3,HEL3,ADS3,PAR3,BAR3,SKA3,HOL3,GOB3,LVP3,EMS3,MAR3,CLY2,SPA(SouthCoast)2,PIA2,GAS2,NAP2,TUN2,TUS2,NAF1,SYR1,GOL1,APU1,BUL(EastCoast)1,STP(SouthCoast)1,Name:target,Length:78,dtype:int64"
231,1917FallE,"MUN65,DEN63,SWE61,BUR51,MAO46,SPA(SouthCoast)46,WAL40,YOR38,fleetLON37,armyLON36,STP36,WMS34,LIV33,PRU32,GOL29,NWY28,TYS27,KIE27,armyEDI26,ENC25,BER22,armyLVP22,HOL21,RUM21,APU18,MAR18,TUN16,RUH15,BEL15,PIA15,..,TYR8,UKR7,BUL7,PAR7,EDI6,EMS6,SPA(NorthCoast)6,fleetLVP6,FIN5,STP(NorthCoast)4,IRS4,POR4,SER4,BUL(SouthCoast)3,TUS3,GRE3,ROM3,fleetEDI3,HEL3,SPA2,GOB2,ALB2,ANK2,BAR2,STP(SouthCoast)2,SKA2,AES2,ADS1,NAP1,CLY1,Name:target,Length:83,dtype:int64","MAO134,MUN126,DEN90,LIV89,SPA(SouthCoast)80,armyLON79,SWE78,BUR76,STP75,NTH72,KIE64,ENC60,YOR58,NWY58,WAL56,BER52,LON52,TUN48,fleetLON47,WMS47,MOS47,PRU45,MAR44,WAR43,GOL43,armyEDI40,PIC40,BEL39,TYS37,BRE36,...,CON12,VIE12,BUD12,SPA(NorthCoast)12,TRI11,STP(NorthCoast)11,LVP11,BOH11,BUL10,IOS10,VEN10,fleetEDI10,POR9,BAR9,TUS9,SMY8,STP(SouthCoast)8,NAP8,EMS7,CLY6,GOB5,SER5,ANK4,BUL(SouthCoast)4,GRE3,AES3,ALB2,ADS2,BERVIACONVOY1,SYR1,Name:target,Length:86,dtype:int64"
232,1917FallF,"MUN47,armyPAR26,KIE24,BEL23,TYS22,TYR21,MAR19,IOS19,fleetBRE18,TUN18,WMS17,BUR17,RUH16,VEN15,MAO15,DEN14,SER13,fleetMAR13,HOL13,TRI13,NTH12,NAP12,ENC11,SIL11,BER11,GAL10,NWY10,GOL10,armyMAR10,SPA(SouthCoast)10,..,PRU4,LIV4,VIE4,STP(NorthCoast)4,NAO4,RUM3,MOS3,armyBRE3,CON3,HEL3,ADS3,BAR3,SEV3,SPA2,IRS2,PAR2,BAL2,CLY2,GOB2,NAF2,WAR2,SKA2,BRE2,YOR1,BLA1,UKR1,ARM1,BUL1,POR1,BUL(SouthCoast)1,Name:target,Length:82,dtype:int64","MUN81,MAR54,MAO52,WMS48,armyPAR46,BEL45,GOL43,TYS43,BUR38,VEN37,TYR37,IOS37,KIE36,TUN30,RUH30,fleetBRE30,SPA(SouthCoast)29,TRI27,HOL27,PIC24,armyMAR23,ENC23,PIA21,NAP20,fleetMAR19,GAS19,TUS19,PAR18,BER18,NTH18,..,IRS8,WAL8,PRU8,EMS7,LIV7,VIE7,BUL6,CON6,armyBRE6,SYR6,SKA5,RUM5,BAL5,MOS5,YOR5,ADS5,BAR5,FIN5,HEL4,STP(NorthCoast)4,CLY4,SEV3,BUL(SouthCoast)3,WAR3,SPA(NorthCoast)3,GOB2,BLA1,ANK1,UKR1,ARM1,Name:target,Length:84,dtype:int64"
233,1917FallI,"MUN18,WMS17,TYR16,RUM15,TRI15,MAO15,GAS12,armyVEN11,PIA11,VIE11,BUD10,BUR10,AES10,IOS10,SPA(SouthCoast)10,armyROM9,BOH9,fleetNAP9,MAR9,VEN9,GAL9,ALB8,BEL8,fleetROM7,SEV7,NTH6,armyNAP6,SER6,HOL6,RUH6,..,NAO4,SMY4,UKR4,BRE4,SPA3,EMS3,APU3,IRS3,LIV3,BLA3,ANK3,EDI3,GOL3,BUL(SouthCoast)3,NWG3,SYR2,BAR2,KIE2,POR2,TUS2,WAL2,LVP2,TYS2,ARM2,SPA(NorthCoast)2,BUL(EastCoast)1,STP(NorthCoast)1,CLY1,DEN1,NWY1,Name:target,Length:75,dtype:int64","VEN47,SPA(SouthCoast)41,WMS39,PIA36,TRI35,TYR32,MAO31,BOH30,MUN29,armyNAP26,ROM25,MAR25,armyVEN23,fleetNAP22,IOS22,VIE21,TYS21,MOS21,GAS21,armyROM20,RUM19,AES18,TUN18,NAP17,SER16,GOL15,fleetROM14,CON14,BUD14,NAF13,..,APU7,SPA7,NTH7,WAR7,EDI7,PIC7,UKR6,IRS5,LVP5,PRU5,EMS5,BLA5,LON4,LIV4,KIE4,ARM4,ADS3,ANK3,POR3,WAL3,SPA(NorthCoast)3,NWG3,SYR3,fleetVEN2,CLY2,BAR2,DEN2,BUL(EastCoast)2,NWY1,STP(NorthCoast)1,Name:target,Length:78,dtype:int64"
