,in,out1,out2
230,1917SpringR,WAR57:MOS50:SEV47:BUD36:PRU30:STP29:SER29:RUM29:TRI29:UKR27:GAL26:SIL26:MUN25:CON24:VIE17:BER17:BOH17:BUL(SouthCoast)16:NWY16:ENC13:TYR13:STP(NorthCoast)12:NTH12:RUH11:SWE11:KIE11:DEN11:BAR10:BEL10:BLA10:..:ALB5:VEN5:WAL5:APU4:HEL4:YOR4:BRE4:EMS4:BAL4:NAP3:TYS3:TUS3:GOL3:SKA3:PAR3:MAR2:SPA(SouthCoast)2:ADS2:NAF2:POR2:GAS2:GOB2:PIA2:WMS2:LVP2:STP(SouthCoast)1:TUN1:SPA1:ARM1:CLY1,SEV112:WAR111:MOS105:PRU79:BUD72:SIL70:NWY67:STP65:UKR55:TRI54:CON50:SWE48:BER47:MUN47:RUM45:GAL45:SER42:LIV41:SMY32:BOH31:VIE30:GRE28:FIN26:AES26:ALB25:IOS25:TYR24:KIE24:ARM24:NTH22:...:GOB9:HEL8:STP(SouthCoast)8:IRS8:SYR7:WAL7:VEN6:PIC6:PAR6:APU5:YOR4:GOL4:GAS4:TYS4:SKA4:EMS4:SPA(SouthCoast)4:NAP3:TUN3:TUS3:PIA3:POR3:NAF3:MAR3:WMS3:ADS3:CLY2:BUL(EastCoast)2:ROM1:SPA1
231,1917FallE,NTH116:ENC83:MAO78:BAL74:KIE68:BUR68:DEN58:BER56:RUH43:STP42:GOL42:GOB41:MAR41:WMS40:LIV40:NWG35:SPA(SouthCoast)34:POR32:SWE31:IOS30:WAL29:NWY29:YOR27:NAO26:HOL26:MUN25:STP(NorthCoast)25:GAL24:IRS24:LON22:...:EDI14:RUM14:SEV13:TYR10:SMY9:BUD9:SPA8:ALB8:ARM7:CON7:TUS6:LVP6:SKA6:AES6:VIE5:SYR5:APU5:BUL5:ADS5:SPA(NorthCoast)4:VEN4:GRE4:TRI4:ANK4:EMS3:NAP2:ROM2:CLY2:SER2:BUL(SouthCoast)1,NTH248:ENC203:BAL150:MAO149:KIE138:DEN122:STP122:BUR115:HOL98:LON97:LIV97:RUH87:WMS84:GAS84:BER83:NWY83:IRS82:MAR78:NAO77:GOB73:POR72:SWE69:NWG68:GOL61:WAL60:NAF59:BEL57:YOR55:SPA(SouthCoast)51:TYS50:...:STP(SouthCoast)22:SEV22:RUM18:SPA14:AES12:TYR12:SKA12:TUS11:BUD11:SMY11:ALB11:NAP9:ARM9:SPA(NorthCoast)8:GRE8:VEN8:CON8:BUL7:EMS7:ROM7:APU7:ADS6:TRI6:SYR6:VIE6:CLY4:SER4:ANK4:BUL(SouthCoast)3:BLA1
232,1917FallF,BUR51:TYS37:MUN35:VEN30:RUH30:IOS29:TUN27:MAR26:GOL25:PIA25:WMS25:NTH24:ENC24:HOL24:PIC24:KIE24:TYR23:MAO22:BEL22:TRI19:NAP18:BRE17:GRE17:SPA(SouthCoast)16:SWE14:BOH14:ADS14:BER14:BUD13:BAL13:..:WAL8:EDI7:NWG7:LON7:HEL6:LVP6:FIN6:BAR6:SMY6:SYR6:NAF5:CLY5:LIV5:SPA5:SIL5:SKA5:IRS5:BUL4:WAR4:STP(NorthCoast)4:CON3:STP3:YOR2:SEV2:PRU2:BUL(SouthCoast)1:ARM1:UKR1:RUM1:MOS1,BUR130:MAR94:GOL75:GAS68:SPA(SouthCoast)66:MUN65:BRE63:WMS62:TYS60:MAO58:RUH58:PAR58:TUN58:ENC57:PIC56:PIA56:VEN55:BEL52:IOS48:KIE43:TYR41:POR40:HOL40:NTH34:TRI33:NAP31:TUS26:ROM26:VIE26:ADS25:...:SMY14:CLY14:LON14:ALB14:GAL14:EDI12:SIL10:FIN10:IRS10:HEL10:YOR9:LIV9:BAR8:STP8:SKA8:BUL7:CON7:WAR7:SYR7:STP(NorthCoast)6:SPA(NorthCoast)5:PRU4:RUM3:UKR2:BUL(SouthCoast)2:MOS2:ARM2:SEV2:ANK1:STP(SouthCoast)1
233,1917FallI,VEN29:TRI26:IOS25:TYR24:TYS23:PIA18:MAR17:BUR17:MAO16:POR15:GOL15:VIE15:GAL14:WMS14:CON13:PIC13:BOH12:NAF11:BUD11:ENC11:BEL11:AES10:MUN10:GAS9:SEV9:NAP9:TUN9:BLA9:UKR9:IRS9:..:PAR5:LON5:GRE5:BUL(SouthCoast)5:SPA5:KIE5:NAO4:LVP4:ROM4:WAR4:WAL4:PRU3:MOS3:HOL3:BRE3:CLY3:ARM3:LIV3:EDI3:ANK2:YOR2:DEN2:BUL(EastCoast)1:STP(NorthCoast)1:SPA(NorthCoast)1:BAR1:STP1:BER1:FIN1:NWY1,VEN100:TYR65:GOL63:PIA62:TYS59:TRI55:IOS48:MAR44:WMS41:NAP40:APU36:TUN34:ROM32:VIE31:MAO30:UKR29:BUR29:BUD26:NAF26:TUS25:POR24:SER23:AES23:BOH23:CON22:ADS22:ALB22:GRE21:SMY19:MUN19:...:RUM10:BUL(SouthCoast)9:NWG9:BER7:WAR7:LON7:WAL7:NAO7:PRU6:LVP6:KIE6:HOL6:ARM6:SPA(NorthCoast)5:LIV4:EDI4:MOS4:ANK4:CLY4:DEN3:YOR2:BAR2:BUL(EastCoast)2:SYR2:FIN1:NWY1:SKA1:HEL1:STP1:STP(NorthCoast)1
234,1917FallG,MUN71:MOS50:TYR44:BOH38:BUR37:GAS36:VIE35:PRU32:BER32:MAR30:SIL26:KIE25:WAL25:UKR24:RUH22:GAL22:WAR22:NTH22:HOL19:RUM19:TUS18:BEL15:NWY15:ENC14:BUD14:BRE13:HEL13:SWE13:DEN12:LIV11:..:NAO6:LON5:VEN5:APU5:NAF5:LVP5:SPA(SouthCoast)5:ANK5:SER5:IRS4:CON3:PAR3:STP(NorthCoast)3:GOB3:FIN3:WMS3:ALB3:AES2:GOL2:STP(SouthCoast)2:TYS2:TUN2:ROM2:GRE2:BLA1:SYR1:SPA(NorthCoast)1:SMY1:NAP1:BAR1,MUN172:BER100:KIE93:RUH91:MOS80:MAR72:PRU69:BOH69:WAR67:DEN67:BUR62:VIE61:GAS59:TYR56:BAL55:SIL54:NTH41:HEL41:HOL40:RUM39:UKR38:GAL37:STP35:NWY32:WAL31:BEL30:LIV28:ENC28:VEN28:PIC28:...:YOR13:SKA12:FIN12:POR12:CLY12:ARM12:PAR10:LVP9:STP(SouthCoast)8:IRS8:SPA(SouthCoast)7:TUN6:NAF6:SER6:BUL6:STP(NorthCoast)6:ANK5:APU5:ALB4:CON3:GOL3:GRE3:WMS3:BAR3:SYR2:TYS2:AES2:SPA(NorthCoast)1:BLA1:SMY1
235,1917FallA,TYR37:VEN27:SIL26:BOH24:MOS24:PIA23:MUN23:GAL22:TYS21:IOS21:PRU21:VIE20:TRI20:WAR20:BER18:UKR17:ROM17:BUD16:LIV16:RUM16:TUS15:GRE15:ADS15:SEV14:SER14:ARM13:NAP13:RUH12:CON10:BUL10:..:AES5:PAR5:MAO5:BLA4:NWY4:DEN4:ENC3:SPA(SouthCoast)3:GOL3:NAF3:FIN3:EMS3:WMS2:SYR2:POR2:SWE2:NTH2:IRS2:SKA2:SPA2:BAR2:NWG2:BRE2:HEL1:GOB1:LVP1:LON1:NAO1:WAL1:BAL1,TYR88:TRI80:VIE78:SER73:BUD70:BOH70:RUM63:GAL57:WAR57:SIL55:IOS53:ROM49:TYS47:SEV46:VEN46:BUL41:APU41:MUN40:PRU40:MOS38:PIA37:GRE31:UKR31:ADS30:BER29:CON28:ARM26:TUS25:ALB25:TUN25:..:WMS8:NWY7:BLA7:GOL7:MAO6:BEL6:EMS6:SWE5:BRE4:NAF4:SPA4:DEN4:ENC3:SPA(SouthCoast)3:NAO3:BAR2:NTH2:NWG2:SKA2:POR2:LON2:LVP2:IRS2:EDI1:BUL(SouthCoast)1:BAL1:HEL1:WAL1:GOB1:YOR1
236,1917FallT,IOS99:BUL88:AES77:SEV70:GAL65:VEN59:WAR57:TYR56:BLA52:UKR49:MOS48:VIE48:BOH47:TUS44:TYS42:SIL39:TRI38:RUM36:GRE34:BUD34:NAP34:CON34:ADS34:ARM33:GOL29:WMS28:TUN26:PIA26:SER23:MAO23:..:NTH7:NWG6:GAS6:NAO6:KIE6:NWY5:PAR5:BUR5:CLY4:FIN4:LVP4:SWE4:RUH4:DEN4:IRS4:SPA(NorthCoast)3:HOL3:BEL3:PIC3:SPA3:BRE2:YOR2:WAL2:BUL(SouthCoast)2:BAR1:EDI1:BAL1:SKA1:LON1:BUL(EastCoast)1,AES167:IOS164:BUL161:BLA139:SEV134:GRE111:TRI107:GAL107:CON101:ADS98:ARM90:VIE87:VEN87:TYS86:WAR80:RUM76:TYR75:UKR74:MOS74:WMS69:SER69:SIL67:EMS67:BUD62:BOH61:TUS60:NAP56:ANK56:SMY53:TUN53:...:SYR9:NTH9:NAO9:NWY9:SWE8:BUL(SouthCoast)8:GAS8:PAR7:DEN6:KIE6:SPA5:RUH5:BRE5:IRS5:CLY5:BUR5:BUL(EastCoast)5:LVP4:PIC3:WAL3:HOL3:SPA(NorthCoast)3:BEL3:YOR2:EDI1:SKA1:BAR1:BAL1:LON1:HEL1
237,1917FallR,SIL28:WAR26:BOH23:RUM22:UKR21:MOS21:GAL21:NWY20:BER20:SEV19:MUN18:VIE17:BUD17:PRU17:TYR15:NTH14:DEN13:KIE13:LIV12:BEL12:BLA11:MAO10:SER10:RUH10:ENC10:BUL10:CON9:WAL8:BUR8:BAR8:..:SYR5:IRS5:VEN5:FIN5:POR4:STP(NorthCoast)4:NWG4:ADS4:PAR4:APU4:BAL4:YOR3:ROM3:ALB3:GOB3:EDI3:NAP2:CLY2:TUN2:LVP2:PIA2:TUS2:WMS2:MAR2:TYS1:SKA1:NAF1:SPA1:GOL1:HEL1,SIL85:WAR71:PRU71:SEV70:MOS66:NWY63:LIV49:RUM48:BUD46:UKR46:BER44:BOH41:SWE40:MUN39:GAL39:STP38:CON35:TRI33:VIE31:SMY30:DEN29:ARM29:GRE27:TYR27:AES27:ALB25:IOS23:KIE21:FIN19:SER19:..:SYR8:PAR7:VEN7:LON7:GOB7:LVP7:STP(NorthCoast)6:PIC6:POR5:APU5:STP(SouthCoast)4:YOR4:ADS4:TUN4:MAR4:HEL4:WMS4:CLY4:NAP3:ROM3:SKA3:TYS3:SPA(SouthCoast)3:TUS2:PIA2:BUL(EastCoast)2:BUL(SouthCoast)1:GOL1:NAF1:SPA1
238,1918SpringE,NTH91:LON86:BAL65:KIE59:DEN54:ENC53:WMS49:MAO45:BER42:NWY38:LIV35:EDI34:GOB34:NAF34:RUH33:MUN31:SPA(SouthCoast)31:PRU31:NWG29:LVP29:FIN25:BUR25:NAO25:POR23:STP23:STP(NorthCoast)21:HOL21:STP(SouthCoast)19:MAR17:GAL17:..:SWE9:BUD8:PAR8:PIA8:TYR7:PIC6:IOS6:BUL6:WAL6:BAR6:SMY5:EMS5:CON5:SPA(NorthCoast)4:VIE4:APU4:SPA4:SKA3:SYR3:YOR2:AES2:ADS2:ROM2:GRE2:VEN2:ALB2:TRI2:NAP1:CLY1:SER1,NTH208:LON179:ENC141:BAL125:KIE111:DEN109:MAO104:NWY95:LIV93:STP83:BER77:WMS73:RUH72:GAS67:NAF66:NAO65:LVP64:EDI64:HOL63:IRS61:POR60:MUN59:NWG52:BUR49:GOB49:PRU49:FIN47:SPA(SouthCoast)47:TUN46:MAR44:...:RUM13:TUS13:PIA13:IOS13:BOH12:BUD11:ARM11:EMS10:SKA9:TYR9:CLY8:SPA8:BUL8:APU7:AES7:SPA(NorthCoast)7:SMY6:CON6:NAP6:GRE6:VIE5:SYR5:VEN5:ADS4:ALB4:TRI3:ANK2:SER2:BLA1:BUL(SouthCoast)1
239,1918SpringF,MAR43:PAR38:BRE37:BUR32:RUH31:TYS30:MUN29:TUN27:KIE26:BEL25:IOS24:WMS22:TRI21:MAO19:VEN19:HOL18:TYR18:GOL18:PIA17:SER15:NTH15:NWY14:ADS14:NAP13:VIE13:ENC13:PIC13:DEN12:BOH12:SPA(SouthCoast)12:..:POR7:HEL7:BAR7:LIV7:SMY7:APU7:NWG6:SYR6:GAL6:SWE6:SPA5:FIN5:NAF5:ROM5:STP(NorthCoast)3:WAR3:NAO3:CLY3:STP3:SKA2:PRU2:SEV2:ARM2:BUL2:WAL2:CON2:UKR2:YOR2:MOS1:BUL(SouthCoast)1,BUR101:MAR94:BRE74:PAR73:RUH59:GAS55:GOL55:TYS53:TUN53:SPA(SouthCoast)50:MUN49:WMS47:MAO46:BEL45:VEN40:PIA38:IOS38:KIE38:ENC34:PIC33:HOL33:POR31:TRI30:TYR28:NTH23:NAP22:ROM22:NAF22:ADS22:TUS21:...:NWG10:SMY10:BAR9:NAO9:STP8:WAL8:SWE7:HEL7:SYR7:IRS6:PRU6:GAL6:SPA(NorthCoast)6:FIN6:YOR5:CLY5:BUL4:CON4:WAR3:UKR3:MOS3:ARM3:STP(NorthCoast)3:BUL(SouthCoast)3:SKA2:RUM2:SEV2:ANK1:BUL(EastCoast)1:STP(SouthCoast)1
240,1918SpringI,VEN29:NAP21:TRI19:IOS19:ROM18:PIA16:WMS15:MAO15:TYR15:BOH13:BUR13:VIE12:GAL11:MAR11:ENC11:TYS10:GAS10:RUM9:POR9:BEL9:SPA(SouthCoast)9:AES9:BLA8:TUN8:MUN8:LON7:CON7:SEV7:SER6:BUD6:..:ANK4:WAL4:HOL4:WAR4:SMY4:NWG4:EDI4:EMS4:APU3:BUL3:CLY3:PAR2:LIV2:SPA2:KIE2:YOR2:DEN2:ALB2:BUL(EastCoast)2:LVP2:BAR1:HEL1:BER1:SYR1:FIN1:PRU1:STP(NorthCoast)1:SKA1:SPA(NorthCoast)1:STP1,VEN94:ROM75:NAP72:PIA46:TRI45:GOL44:IOS40:WMS36:BOH35:TYS33:BUD33:TUN32:TYR31:GAL30:MAO30:MAR29:TUS26:VIE26:GRE23:BUR22:MOS22:AES20:POR19:SPA(SouthCoast)19:CON18:ADS17:MUN15:BEL15:GAS15:ALB15:..:EDI9:NAO9:IRS8:UKR7:HOL7:WAR7:SPA7:NTH7:LVP6:BUL(SouthCoast)6:ANK6:CLY5:ARM5:NWG5:WAL5:SYR4:BER4:KIE4:DEN3:LIV3:BUL(EastCoast)3:SPA(NorthCoast)3:PRU3:SKA2:YOR2:HEL2:BAR2:FIN1:STP(NorthCoast)1:STP1
241,1918SpringG,MUN63:TYR37:BOH36:SIL33:WAR29:MAR28:BUR28:GAS28:KIE27:BER27:BRE25:LIV23:ENC21:PIA20:STP20:IRS19:NAO19:LVP19:WAL18:TUS18:UKR17:GAL17:VIE16:RUM15:RUH15:NTH14:HOL14:BEL13:BUD12:MOS12:..:HEL5:BUL5:YOR5:BAL5:SYR5:ANK5:NAF4:APU4:VEN4:SKA4:PAR3:SPA3:CON3:ALB3:EDI3:CLY3:GOB3:AES2:GRE2:FIN2:LON2:NWG2:SMY2:TYS2:WMS2:BAR1:STP(SouthCoast)1:STP(NorthCoast)1:ROM1:BLA1,MUN152:BER109:KIE94:RUH80:MAR72:WAR66:BUR63:BOH62:SIL59:GAS49:TYR47:HOL47:BEL44:MOS43:PRU42:VIE41:STP41:BRE36:LIV35:ENC32:HEL30:BAL30:DEN29:NTH29:LVP27:GAL25:UKR25:NAO25:VEN24:IRS24:...:LON11:TRI10:FIN9:ARM9:APU7:EDI7:YOR7:SPA(SouthCoast)7:SER7:CLY6:BUL6:NAF6:ALB5:SYR5:NWG5:SKA5:ANK5:STP(SouthCoast)4:WMS3:GRE3:BAR3:PIC3:CON3:TUN3:SMY2:AES2:TYS2:STP(NorthCoast)2:GOL1:BLA1
242,1918SpringA,BUD29:TRI28:VIE28:TYR27:IOS26:BOH24:SIL21:VEN21:ROM18:GAL17:PIA16:MUN16:MOS16:PRU15:WAR14:GRE14:LIV14:SER13:UKR13:ADS13:KIE12:TUS12:BUL11:SEV11:RUM11:NAP11:CON10:BER10:ALB10:HOL9:..:ENC4:SYR4:DEN4:TUN4:WMS4:GAS4:BLA4:SPA(SouthCoast)3:GOL3:SWE3:NWY3:MAO3:WAL3:BRE3:BAR2:PAR2:LON2:NAF2:NWG2:CLY1:HEL1:SPA1:EMS1:GOB1:LVP1:NTH1:SKA1:IRS1:NAO1:BAL1,TRI64:BUD64:IOS59:VIE55:BOH54:RUM53:SER53:TYR52:WAR47:MOS45:SIL44:ROM42:BUL40:MUN35:APU34:GAL34:VEN31:GRE29:PRU27:PIA25:NAP24:UKR22:LIV22:ADS22:TUN21:TUS20:SEV19:BER19:ALB19:CON18:..:PIC6:BLA6:SYR6:WMS6:GAS6:BRE6:GOL6:PAR5:DEN5:ENC4:SPA(SouthCoast)4:NAF4:MAO3:WAL3:YOR2:EMS2:BAR2:LON2:NWG2:NAO2:SPA1:IRS1:LVP1:GOB1:NTH1:HEL1:BAL1:BUL(SouthCoast)1:CLY1:SKA1
243,1918SpringT,VEN81:RUM64:MOS64:UKR64:SEV63:GAL55:WAR53:CON53:SMY51:TRI44:BOH42:VIE42:TYR40:SER38:BUD38:ANK38:BUL38:IOS37:NAP35:TUS35:BLA35:ADS32:MUN27:ALB27:TYS26:APU22:GOL21:TUN21:SIL20:PIA20:..:ENC6:BER5:NWY4:SWE4:NTH4:CLY4:FIN4:GAS3:NWG3:RUH3:BRE3:EDI3:SPA3:LVP2:HEL2:SYR2:WAL2:IRS2:PIC2:SKA2:BUL(SouthCoast)2:KIE2:BUL(EastCoast)2:BUR2:BAL1:LON1:YOR1:BEL1:DEN1:SPA(NorthCoast)1,SEV129:CON126:VEN104:SMY102:RUM102:UKR102:TRI101:BLA99:ANK93:GRE90:IOS90:BUL87:WAR84:AES83:MOS81:GAL80:TYR76:SER75:VIE74:TYS69:WMS66:BOH66:BUD63:ALB57:ADS57:NAF54:NAP51:SIL44:TUS43:TUN39:...:NWY7:BUL(SouthCoast)7:BRE7:NAO7:NWG6:FIN6:CLY5:BER5:NTH4:SPA4:RUH4:GAS4:EDI3:IRS3:WAL3:BUR3:HEL3:KIE2:LON2:LVP2:SYR2:SKA2:PIC2:PAR1:DEN1:YOR1:BEL1:BAL1:HOL1:SPA(NorthCoast)1
244,1918SpringR,WAR26:MOS24:SEV20:BER19:SIL19:UKR17:GAL15:PRU15:BOH15:KIE14:MUN13:LIV10:RUH10:BUD10:NWY10:RUM9:NTH9:TYR9:VIE9:STP(NorthCoast)8:SER8:BUL8:DEN8:CON7:STP7:ENC7:TRI6:ARM6:HOL6:MAO5:..:SMY4:AES3:GRE3:PIA3:BRE3:IOS3:PAR3:EDI3:IRS3:GOB3:LON3:HEL2:YOR2:CLY2:PIC2:EMS2:TUS2:ROM2:POR2:ALB2:TYS1:SKA1:NAF1:VEN1:BUL(SouthCoast)1:NAP1:STP(SouthCoast)1:ADS1:GOL1:WMS1,WAR69:SEV65:MOS62:SIL57:PRU51:LIV43:UKR37:BUD37:BER36:NWY34:STP33:GAL33:CON33:SWE32:SMY30:ARM28:BOH28:TRI27:KIE27:AES25:RUM24:GRE23:ALB22:MUN22:VIE21:IOS20:TYR15:SER14:RUH14:NTH14:..:BRE6:LON6:MAO6:PIA6:STP(SouthCoast)5:POR5:HEL5:WAL5:APU4:CLY3:PIC3:IRS3:WMS3:PAR3:ROM2:EMS2:VEN2:NAP2:BUL(EastCoast)2:TUN2:TUS2:TYS2:YOR2:BUL(SouthCoast)1:ADS1:SPA(SouthCoast)1:MAR1:NAF1:SKA1:GOL1
245,1918FallE,NTH97:ENC85:BAL60:BER56:WMS56:MAO51:KIE50:GOB49:BUR43:SPA(SouthCoast)42:LIV37:MAR36:DEN34:RUH34:LON34:TUN33:GAS33:NWY30:MUN30:POR27:NWG26:HOL26:PRU26:STP25:FIN25:YOR21:APU21:STP(NorthCoast)20:NAF20:STP(SouthCoast)19:..:SWE7:LVP7:RUM7:VIE6:ARM6:BAR6:ALB6:ANK6:SKA5:WAL5:SYR5:PAR5:BUL5:BUD5:TUS4:EMS4:VEN3:CON3:ADS3:SMY3:AES3:SPA(NorthCoast)2:ROM2:NAP2:GRE1:BUL(SouthCoast)1:CLY1:SPA1:SER1:TRI1,NTH203:ENC160:BAL124:MAO122:STP118:NWY101:LON96:WMS94:DEN85:KIE84:LIV80:RUH76:SPA(SouthCoast)75:BER75:BUR75:GOB69:IRS69:TUN65:GAS63:POR61:PRU58:MUN56:HOL55:MAR51:NWG50:NAF48:NAO46:SWE45:FIN44:TYS42:...:IOS17:SEV14:PIA14:RUM13:BOH12:ARM11:TYR9:NAP8:ANK8:BUL8:TUS8:EMS8:SPA7:AES7:VIE7:ALB7:ROM6:VEN6:SYR6:BUD6:ADS5:SPA(NorthCoast)5:CLY5:CON5:SER3:SMY3:GRE2:BUL(SouthCoast)1:BLA1:TRI1
246,1918FallF,BUR42:TUN31:MUN26:RUH26:MAR24:GOL23:PIC22:IOS22:WMS22:PIA19:TYS19:MAO19:ENC18:KIE18:GAS17:TRI17:HOL17:BEL17:TYR16:BER15:SPA(SouthCoast)15:BRE14:NTH14:PAR14:SER14:GRE13:AES13:VEN13:DEN12:NWY11:..:SWE7:NAF7:SYR6:EDI6:ALB6:TUS6:CON5:HEL5:NWG5:ROM5:SPA5:LVP4:SKA4:NAO4:PRU4:STP4:STP(NorthCoast)4:BLA3:LON3:LIV3:WAR2:ANK2:IRS2:SEV1:BUL1:MOS1:RUM1:ARM1:UKR1:YOR1,BUR105:MAR67:GAS64:GOL56:TUN56:SPA(SouthCoast)52:PAR47:RUH46:BRE45:MUN45:ENC44:PIC44:WMS43:PIA41:TYS39:MAO39:BEL38:POR37:IOS35:KIE33:VEN29:NAP28:HOL27:TRI26:TYR23:GRE23:NAF22:NTH20:BER20:ROM19:...:CLY11:ALB11:GAL10:FIN9:LVP8:SYR7:IRS7:SWE7:PRU7:LIV6:CON6:SPA(NorthCoast)6:HEL6:STP6:YOR5:SKA4:WAL4:STP(NorthCoast)4:BLA3:ANK3:MOS3:BUL3:RUM2:WAR2:STP(SouthCoast)1:ARM1:SEV1:BUL(EastCoast)1:UKR1:BUL(SouthCoast)1
247,1918FallI,TYR20:PIA19:IOS19:VEN15:MAO14:TRI14:BUR14:TYS13:WMS12:MAR11:BOH11:PIC10:GAL9:TUS9:BUD9:AES9:MUN9:RUM9:BLA8:SPA(SouthCoast)8:GAS8:POR8:IRS7:SER7:SIL7:NAF7:VIE7:ALB6:APU6:CON6:..:BUL4:LON4:NAP4:PAR4:HEL3:PRU3:MOS3:SKA3:WAR3:ROM3:HOL3:EDI3:SPA2:SYR2:DEN2:NAO2:BER2:LIV2:KIE2:ANK2:ARM2:WAL2:FIN1:SMY1:YOR1:STP(NorthCoast)1:GOB1:BUL(SouthCoast)1:BUL(EastCoast)1:CLY1,VEN57:ROM48:PIA47:TUS41:IOS41:TRI39:TYS36:TYR35:WMS29:NAP27:MAR26:TUN25:MAO25:AES24:APU22:BUR22:GOL22:PIC18:ADS18:ALB17:VIE17:BOH17:MUN17:NAF17:POR16:BRE16:CON16:SPA(SouthCoast)16:SER16:BUD15:..:HOL7:SPA6:MOS6:NTH6:BER6:EDI5:ENC5:SMY5:NWG5:LON5:PRU4:SEV4:SKA4:HEL4:KIE4:CLY4:WAL3:SYR3:ARM3:LIV3:ANK3:BUL(EastCoast)2:DEN2:BUL(SouthCoast)2:GOB1:STP(NorthCoast)1:BAR1:YOR1:FIN1:SPA(NorthCoast)1
248,1918FallG,MUN33:SIL30:BOH29:GAL26:WAR25:PRU25:TYR19:NTH13:RUH13:VIE13:UKR13:KIE13:MOS12:BUR11:RUM10:LIV9:SEV9:MAR9:BER9:BRE9:BUD9:HOL8:SER8:BEL7:ENC7:NWY7:PIC6:ALB6:POR6:SKA6:..:SPA(SouthCoast)4:MAO4:LVP3:APU3:WMS3:SMY3:NAF3:FIN3:GOB3:TUS3:WAL3:AES2:EDI2:IRS2:SPA2:SYR2:ROM2:PIA2:GRE2:BLA1:TYS1:LON1:IOS1:SPA(NorthCoast)1:NAP1:STP(SouthCoast)1:GOL1:STP(NorthCoast)1:NAO1:TUN1,MUN103:KIE82:RUH75:BER69:SIL67:PRU64:BOH61:WAR57:MAR54:GAL44:MOS43:HOL40:BAL38:VIE36:NAP35:HEL32:TYR29:GAS29:BUR28:UKR26:NTH26:DEN25:VEN25:LIV24:ENC23:ROM21:NWY21:STP21:BEL17:GOB16:...:IRS8:YOR8:ALB7:NAF7:NWG7:EDI6:TUS6:SPA(SouthCoast)6:WMS6:CLY6:PIA5:SPA5:WAL5:CON5:APU4:BUL4:ANK4:SMY3:GRE3:TUN3:STP(SouthCoast)3:AES2:SYR2:GOL2:IOS1:TYS1:BLA1:SPA(NorthCoast)1:BAR1:STP(NorthCoast)1
249,1918FallA,TYR29:VEN28:IOS21:GAL21:BOH20:MOS20:MUN18:TRI18:VIE18:ADS18:BUD18:SIL17:PIA17:CON15:PRU15:ROM15:GRE15:TUS15:NAP14:WAR13:RUM13:SER12:KIE11:LIV11:TYS10:HOL10:BER10:SEV10:BUR9:UKR9:..:AES4:MAO4:MAR4:SPA(SouthCoast)4:ANK4:ENC3:GOL3:NWY3:WMS2:NTH2:EDI2:SWE2:BLA2:WAL2:PAR2:BAR2:FIN2:NWG2:BRE2:HEL1:SPA1:EMS1:SYR1:SKA1:GOB1:LON1:NAO1:POR1:NAF1:BAL1,SER65:RUM60:NAP57:BUD57:TRI54:TYR50:MOS50:BOH49:VEN46:VIE45:GAL45:WAR44:SIL35:TUS34:ALB34:BUL33:MUN33:ADS32:TYS31:IOS29:PRU28:PIA28:GRE27:UKR27:ROM23:CON22:LIV21:SEV18:BER18:APU18:..:NWY6:GOL6:MAO5:SPA(SouthCoast)5:ANK5:FIN5:SYR4:DEN4:BLA4:BRE4:ENC3:WMS3:NWG3:SWE3:PAR3:EDI2:NAO2:SPA2:NTH2:WAL2:EMS2:BAR2:YOR2:POR1:BAL1:SKA1:NAF1:LON1:HEL1:GOB1
250,1918FallT,IOS59:GAL59:UKR51:AES50:SEV44:WAR43:VEN42:TYR40:BOH40:RUM39:MOS39:PIA37:SIL36:ADS35:BLA34:GOL33:WMS33:GRE30:CON30:LIV30:VIE29:TRI27:TYS27:BUD25:BUL24:TUS24:NAF23:NAP18:TUN16:ROM16:..:APU8:ANK7:FIN7:SMY7:NWG6:CLY5:BER5:NTH5:NAO5:BUL(EastCoast)4:NWY4:KIE4:BRE4:SWE4:PIC3:EDI3:SYR2:LVP2:RUH2:BUR2:LON2:GAS2:SPA2:WAL2:HEL1:BAL1:BUL(SouthCoast)1:DEN1:BAR1:SPA(NorthCoast)1,IOS122:SEV106:BLA105:AES100:UKR86:GAL85:GRE80:BUL80:ADS76:RUM76:CON72:VEN63:ARM60:WAR59:MOS56:TYR56:BUD55:TYS54:BOH52:TRI52:WMS51:PIA50:GOL49:NAF48:SIL44:VIE40:LIV38:SER37:TUS36:TUN36:...:STP11:BUL(EastCoast)10:NWY10:FIN10:BER8:BRE7:BUL(SouthCoast)7:NWG7:CLY6:SWE6:NAO6:KIE5:GAS5:NTH5:SYR5:WAL4:PIC3:RUH3:SPA3:BUR3:EDI3:LVP2:BAR2:DEN2:HEL2:IRS2:LON2:HOL1:BAL1:SPA(NorthCoast)1
